stock_code,formula_id,merge_decision,merge_reason,old_variant_id,new_variant_id,old_sell_rule,new_sell_rule,old_score,new_score,score_delta,old_validation_score,new_validation_score,validation_score_delta,new_signal_count,new_validation_signal_count,new_win_rate,new_validation_win_rate,new_avg_ret,new_validation_avg_ret,trials,validation_ratio,replacement_params
002111,activity_breakout,reject,validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
600199,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300370,gs_pullback_confirm,reject,validation_win_rate<0.45,,,,,,,,,,,,,,,,,,,
000400,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300446,volume_base_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000888,gs_pullback_confirm,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603868,ma_base_breakout,reject,baseline_score<0.0; signals<6; win_rate<0.45; avg_ret<=0; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600956,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
688379,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688669,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
000626,activity_breakout,reject,signals<6; validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601999,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300026,volume_base_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603327,volume_base_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002828,gs_pullback_confirm,reject,avg_ret<=0; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301166,gs_pullback_confirm,reject,validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
600377,gs_pullback_confirm,reject,validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603137,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300286,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601995,volume_base_breakout,reject,validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
300962,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603477,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600615,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600060,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603738,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
300162,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601872,gs_pullback_confirm,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300616,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300673,gs_pullback_confirm,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300183,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603819,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300413,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002138,gs_pullback_confirm,reject,validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600272,volume_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688186,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600854,gs_pullback_confirm,reject,validation_signals<3; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
688799,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300745,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603187,volume_base_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601718,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688499,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300190,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300605,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300710,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000705,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002591,gs_pullback_confirm,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002978,gs_pullback_confirm,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600746,volume_base_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300736,gs_pullback_confirm,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002540,volume_base_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002441,volume_base_breakout,reject,win_rate<0.45; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002529,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603669,activity_breakout,reject,validation_win_rate<0.45,,,,,,,,,,,,,,,,,,,
301133,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688511,gs_pullback_confirm,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
600079,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
600107,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600779,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002712,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002166,volume_base_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601375,activity_breakout,reject,validation_win_rate<0.45,,,,,,,,,,,,,,,,,,,
600301,volume_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600819,volume_base_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600623,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
002556,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300635,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301498,gs_pullback_confirm,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
605158,activity_breakout,reject,validation_win_rate<0.45; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
003030,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688030,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600528,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
300195,gs_pullback_confirm,reject,validation_win_rate<0.45; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603600,volume_base_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603706,volume_base_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688207,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688793,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601999,activity_breakout,reject,validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
300905,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
300541,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002091,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688110,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
002926,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300204,gs_pullback_confirm,reject,baseline_score<0.0; signals<6; avg_ret<=0; validation_signals<3,,,,,,,,,,,,,,,,,,,
000839,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301060,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
301207,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300627,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600234,gs_pullback_confirm,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601003,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
688708,activity_breakout,reject,win_rate<0.45; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600148,volume_base_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300241,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
600708,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002803,gs_pullback_confirm,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603860,gs_pullback_confirm,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
601728,activity_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603218,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600977,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688056,volume_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301036,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002895,activity_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688718,gs_pullback_confirm,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002305,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
002387,volume_base_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000948,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
002962,gs_pullback_confirm,reject,validation_win_rate<0.45; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
300350,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
603255,volume_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301367,gs_pullback_confirm,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600495,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000543,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301321,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300007,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
001389,activity_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000055,gs_pullback_confirm,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
300199,gs_pullback_confirm,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
002126,gs_pullback_confirm,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
688517,volume_base_breakout,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002086,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
601015,volume_base_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301059,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
301270,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600088,activity_breakout,reject,validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
600684,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600031,gs_pullback_confirm,reject,win_rate<0.45; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688125,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000045,activity_breakout,reject,validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000750,activity_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002790,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
603266,ma_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301512,activity_breakout,reject,win_rate<0.45; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301382,volume_base_breakout,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
601778,gs_pullback_confirm,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
003006,activity_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603967,volume_base_breakout,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000539,volume_base_breakout,reject,validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300196,gs_pullback_confirm,reject,validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002027,gs_pullback_confirm,reject,avg_ret<=0; validation_signals<3,,,,,,,,,,,,,,,,,,,
300127,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002878,activity_breakout,reject,validation_win_rate<0.45; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603158,ma_base_breakout,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301509,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
601155,ma_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603527,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301109,gs_pullback_confirm,reject,validation_signals<3,,,,,,,,,,,,,,,,,,,
600050,activity_breakout,reject,validation_avg_ret<=0,,,,,,,,,,,,,,,,,,,
603019,gs_pullback_confirm,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301090,ma_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
605286,gs_pullback_confirm,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
301101,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002121,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
603031,volume_base_breakout,reject,signals<6; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300034,volume_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600136,ma_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603260,gs_pullback_confirm,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
601628,volume_base_breakout,reject,signals<6; validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
000089,gs_pullback_confirm,reject,baseline_score<0.0; signals<6; win_rate<0.45; avg_ret<=0; validation_signals<3; validation_win_rate<0.45; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002515,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
600636,volume_base_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
002675,activity_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300384,ma_base_breakout,reject,signals<6; validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
603305,activity_breakout,reject,validation_delta<0.0,,,,,,,,,,,,,,,,,,,
300054,gs_pullback_confirm,reject,validation_signals<3; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
688484,volume_base_breakout,reject,signals<6; validation_signals<3,,,,,,,,,,,,,,,,,,,
300531,gs_pullback_confirm,reject,signals<6; missing_metric=optuna_validation_signal_count; missing_metric=optuna_validation_win_rate; missing_metric=optuna_validation_avg_ret; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
600897,activity_breakout,reject,validation_signals<3; validation_avg_ret<=0; validation_delta<0.0,,,,,,,,,,,,,,,,,,,
