stock_code,formula_id,trials,validation_ratio,baseline_status,baseline_reason,baseline_investigation,baseline_variant_id,baseline_sell_rule,baseline_holding_days,baseline_source_score,baseline_score,baseline_signal_count,baseline_win_rate,baseline_avg_ret,baseline_avg_dd,baseline_calmar,baseline_delay_buy_rate,baseline_delay_sell_rate,baseline_train_signal_count,baseline_train_win_rate,baseline_train_avg_ret,baseline_train_avg_dd,baseline_train_calmar,baseline_train_delay_buy_rate,baseline_train_delay_sell_rate,baseline_train_score,baseline_validation_signal_count,baseline_validation_win_rate,baseline_validation_avg_ret,baseline_validation_avg_dd,baseline_validation_calmar,baseline_validation_delay_buy_rate,baseline_validation_delay_sell_rate,baseline_validation_score,optuna_status,optuna_reason,optuna_investigation,optuna_sell_rule,optuna_holding_days,optuna_signal_count,optuna_win_rate,optuna_avg_ret,optuna_avg_dd,optuna_calmar,optuna_delay_buy_rate,optuna_delay_sell_rate,optuna_score,optuna_train_signal_count,optuna_train_win_rate,optuna_train_avg_ret,optuna_train_avg_dd,optuna_train_calmar,optuna_train_delay_buy_rate,optuna_train_delay_sell_rate,optuna_train_score,optuna_validation_signal_count,optuna_validation_win_rate,optuna_validation_avg_ret,optuna_validation_avg_dd,optuna_validation_calmar,optuna_validation_delay_buy_rate,optuna_validation_delay_sell_rate,optuna_validation_score,score_delta,validation_score_delta,execution_model,optuna_params
603678,ma_base_breakout,24,0.300000,ok,,,strict_120_180,formula_exit_or_5,5,-13.262940,-13.262940,1,0.000000,-0.029800,-0.037800,-0.788360,0.000000,0.000000,1,0.000000,-0.029800,-0.037800,-0.788360,0.000000,0.000000,-13.262940,,,,,,,,,ok,,,fixed_15,15,1,1.000000,0.127200,0.000000,25.440000,0.000000,0.000000,80.578859,1,1.000000,0.127200,0.000000,25.440000,0.000000,0.000000,80.578859,,,,,,,,,93.841799,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 4, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 90, ""price_top_buffer"": 1.06, ""short_ma"": 9}"
601083,ma_base_breakout,24,0.300000,ok,,,default,fixed_20,20,-15.897994,-15.897994,1,0.000000,-0.038300,-0.082300,-0.465371,0.000000,0.000000,1,0.000000,-0.038300,-0.082300,-0.465371,0.000000,0.000000,-15.897994,,,,,,,,,ok,,,fixed_20,20,2,1.000000,0.073050,-0.026000,2.809615,0.000000,0.000000,77.890359,1,1.000000,0.027700,-0.019000,1.457895,0.000000,0.000000,56.718333,1,1.000000,0.118400,-0.033000,3.587879,0.000000,0.000000,78.518253,93.788353,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 4, ""long_ma"": 180, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.06, ""short_ma"": 9}"
605336,ma_base_breakout,24,0.300000,ok,,,strict_120_180,fixed_10,10,-22.042341,-22.042341,1,0.000000,-0.063800,-0.121700,-0.524240,0.000000,0.000000,1,0.000000,-0.063800,-0.121700,-0.524240,0.000000,0.000000,-22.042341,,,,,,,,,ok,,,fixed_60,60,1,1.000000,0.142800,-0.064600,2.210526,0.000000,0.000000,71.631490,1,1.000000,0.142800,-0.064600,2.210526,0.000000,0.000000,71.631490,,,,,,,,,93.673831,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 3}"
300585,ma_base_breakout,24,0.300000,ok,,,default,fixed_60,60,-22.568863,-22.568863,1,0.000000,-0.273600,-0.434600,-0.629544,0.000000,0.000000,1,0.000000,-0.273600,-0.434600,-0.629544,0.000000,0.000000,-22.568863,,,,,,,,,ok,,,fixed_20,20,1,1.000000,0.213700,-0.101700,2.101278,0.000000,0.000000,71.085250,1,1.000000,0.213700,-0.101700,2.101278,0.000000,0.000000,71.085250,,,,,,,,,93.654113,,vwap_tradable_v1,"{""below_days_min"": 45, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 90, ""price_top_buffer"": 1.01, ""short_ma"": 6}"
603399,ma_base_breakout,24,0.300000,ok,,,early_60_120,fixed_30,30,-23.043386,-23.043386,1,0.000000,-0.144600,-0.199600,-0.724449,0.000000,0.000000,1,0.000000,-0.144600,-0.199600,-0.724449,0.000000,0.000000,-23.043386,,,,,,,,,ok,,,fixed_30,30,1,1.000000,0.454100,-0.109800,4.135701,0.000000,1.000000,70.578859,1,1.000000,0.454100,-0.109800,4.135701,0.000000,1.000000,70.578859,,,,,,,,,93.622244,,vwap_tradable_v1,"{""below_days_min"": 30, ""breakout_recent_days"": 3, ""long_ma"": 180, ""ma5_rising_min"": 8, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 10}"
603380,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_60,60,-15.126346,-15.126346,4,0.000000,-0.143700,-0.233275,-0.616011,0.000000,0.000000,3,0.000000,-0.156467,-0.244500,-0.639945,0.000000,0.000000,-17.042010,1,0.000000,-0.105400,-0.199600,-0.528056,0.000000,0.000000,-22.061422,ok,,,formula_exit_or_30,30,9,0.888889,0.056033,-0.033867,1.654528,0.000000,0.000000,78.471873,6,1.000000,0.079983,-0.037317,2.143368,0.000000,0.000000,81.378675,3,0.666667,0.008133,-0.026967,0.301607,0.000000,0.000000,36.732419,93.598219,58.793841,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 22, ""maxrun_max"": 11, ""rate_min"": 50, ""sellpct_max"": 70}"
002824,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,-14.328730,-14.328730,4,0.000000,-0.041550,-0.031925,-1.301488,0.000000,0.000000,3,0.000000,-0.037400,-0.028933,-1.292627,0.000000,0.000000,-14.005416,1,0.000000,-0.054000,-0.040900,-1.320293,0.000000,0.000000,-26.022608,ok,,,fixed_5,5,1,1.000000,0.054400,-0.015100,3.602649,0.000000,0.000000,78.592104,1,1.000000,0.054400,-0.015100,3.602649,0.000000,0.000000,78.592104,,,,,,,,,92.920834,,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 22, ""maxrun_max"": 5, ""rate_min"": 55, ""sellpct_max"": 65}"
603345,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-12.341230,-12.341230,3,0.000000,-0.031367,-0.020067,-1.563123,0.000000,0.000000,2,0.000000,-0.031750,-0.020550,-1.545012,0.000000,0.000000,-14.757779,1,0.000000,-0.030600,-0.019100,-1.602094,0.000000,0.000000,-17.731612,ok,,,fixed_10,10,1,1.000000,0.051000,-0.007300,6.986301,0.000000,0.000000,80.578859,1,1.000000,0.051000,-0.007300,6.986301,0.000000,0.000000,80.578859,,,,,,,,,92.920089,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 4, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 120, ""price_top_buffer"": 1.05, ""short_ma"": 6}"
002189,ma_base_breakout,24,0.300000,ok,,,default,fixed_5,5,-11.885578,-11.885578,1,0.000000,-0.029700,-0.056800,-0.522887,0.000000,0.000000,1,0.000000,-0.029700,-0.056800,-0.522887,0.000000,0.000000,-11.885578,,,,,,,,,ok,,,fixed_30,30,1,1.000000,0.435500,-0.089300,4.876820,0.000000,0.000000,80.578859,1,1.000000,0.435500,-0.089300,4.876820,0.000000,0.000000,80.578859,,,,,,,,,92.464437,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 7, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 120, ""price_top_buffer"": 1.06, ""short_ma"": 10}"
600796,ma_base_breakout,24,0.300000,ok,,,default,fixed_60,60,-23.525011,-23.525011,1,0.000000,-0.241800,-0.294600,-0.820774,0.000000,0.000000,1,0.000000,-0.241800,-0.294600,-0.820774,0.000000,0.000000,-23.525011,,,,,,,,,ok,,,fixed_60,60,1,1.000000,0.152700,-0.096500,1.582383,0.000000,0.000000,68.490776,1,1.000000,0.152700,-0.096500,1.582383,0.000000,0.000000,68.490776,,,,,,,,,92.015787,,vwap_tradable_v1,"{""below_days_min"": 55, ""breakout_recent_days"": 6, ""long_ma"": 180, ""ma5_rising_min"": 8, ""mid_ma"": 120, ""price_top_buffer"": 1.06, ""short_ma"": 4}"
600111,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_5,5,-5.611358,-5.611358,1,0.000000,-0.014500,-0.018400,-0.788043,0.000000,0.000000,1,0.000000,-0.014500,-0.018400,-0.788043,0.000000,0.000000,-5.611358,,,,,,,,,ok,,,fixed_15,15,3,1.000000,0.234667,-0.012933,18.144330,0.000000,0.000000,86.157718,2,1.000000,0.243050,-0.012050,20.170124,0.000000,0.000000,83.842282,1,1.000000,0.217900,-0.014700,14.823129,0.000000,0.000000,80.578859,91.769076,,vwap_tradable_v1,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.9, ""maxlen_max"": 14, ""maxrun_max"": 12, ""rate_min"": 25, ""sellpct_max"": 45}"
000681,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-10.952787,-10.952787,1,0.000000,-0.028000,-0.055300,-0.506329,0.000000,0.000000,1,0.000000,-0.028000,-0.055300,-0.506329,0.000000,0.000000,-10.952787,,,,,,,,,ok,,,fixed_60,60,1,1.000000,0.696000,-0.085700,8.121354,0.000000,0.000000,80.578859,1,1.000000,0.696000,-0.085700,8.121354,0.000000,0.000000,80.578859,,,,,,,,,91.531646,,vwap_tradable_v1,"{""below_days_min"": 45, ""breakout_recent_days"": 6, ""long_ma"": 120, ""ma5_rising_min"": 6, ""mid_ma"": 90, ""price_top_buffer"": 1.06, ""short_ma"": 6}"
000821,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-15.171701,-15.171701,3,0.000000,-0.043833,-0.049667,-0.882550,0.000000,0.000000,2,0.000000,-0.056800,-0.061200,-0.928105,0.000000,0.000000,-20.798241,1,0.000000,-0.017900,-0.026600,-0.672932,0.000000,0.000000,-6.735803,ok,,,fixed_15,15,1,1.000000,0.303500,-0.097400,3.116016,0.000000,0.000000,76.158941,1,1.000000,0.303500,-0.097400,3.116016,0.000000,0.000000,76.158941,,,,,,,,,91.330642,,vwap_tradable_v1,"{""below_days_min"": 55, ""breakout_recent_days"": 5, ""long_ma"": 145, ""ma5_rising_min"": 6, ""mid_ma"": 90, ""price_top_buffer"": 1.01, ""short_ma"": 10}"
002917,ma_base_breakout,24,0.300000,ok,,,strict_120_180,formula_exit_or_5,5,-10.563724,-10.563724,2,0.000000,-0.030100,-0.034550,-0.871201,0.000000,0.000000,1,0.000000,-0.053700,-0.061200,-0.877451,0.000000,0.000000,-23.808396,1,0.000000,-0.006500,-0.007900,-0.822785,0.000000,0.000000,-1.785065,ok,,,fixed_10,10,1,1.000000,0.146400,-0.025600,5.718750,0.000000,0.000000,80.578859,1,1.000000,0.146400,-0.025600,5.718750,0.000000,0.000000,80.578859,,,,,,,,,91.142583,,vwap_tradable_v1,"{""below_days_min"": 25, ""breakout_recent_days"": 8, ""long_ma"": 145, ""ma5_rising_min"": 4, ""mid_ma"": 90, ""price_top_buffer"": 1.02, ""short_ma"": 10}"
600089,ma_base_breakout,24,0.300000,ok,,,default,fixed_15,15,-7.226680,-7.226680,1,0.000000,-0.024200,-0.171500,-0.141108,0.000000,0.000000,1,0.000000,-0.024200,-0.171500,-0.141108,0.000000,0.000000,-7.226680,,,,,,,,,ok,,,fixed_15,15,2,1.000000,0.166850,-0.006850,24.357664,0.000000,0.000000,83.842282,1,1.000000,0.171000,-0.006200,27.580645,0.000000,0.000000,80.578859,1,1.000000,0.162700,-0.007500,21.693333,0.000000,0.000000,80.578859,91.068963,,vwap_tradable_v1,"{""below_days_min"": 60, ""breakout_recent_days"": 8, ""long_ma"": 120, ""ma5_rising_min"": 6, ""mid_ma"": 90, ""price_top_buffer"": 1.07, ""short_ma"": 9}"
300129,ma_base_breakout,24,0.300000,ok,,,default,fixed_60,60,-22.027680,-22.027680,1,0.000000,-0.141900,-0.272200,-0.521308,0.000000,0.000000,1,0.000000,-0.141900,-0.272200,-0.521308,0.000000,0.000000,-22.027680,,,,,,,,,ok,,,fixed_15,15,1,1.000000,0.115400,-0.069600,1.658046,0.000000,0.000000,68.869089,1,1.000000,0.115400,-0.069600,1.658046,0.000000,0.000000,68.869089,,,,,,,,,90.896769,,vwap_tradable_v1,"{""below_days_min"": 25, ""breakout_recent_days"": 5, ""long_ma"": 120, ""ma5_rising_min"": 8, ""mid_ma"": 90, ""price_top_buffer"": 1.04, ""short_ma"": 4}"
002725,ma_base_breakout,24,0.300000,ok,,,default,fixed_5,5,-10.033350,-10.033350,1,0.000000,-0.009800,-0.068800,-0.142442,1.000000,0.000000,1,0.000000,-0.009800,-0.068800,-0.142442,1.000000,0.000000,-10.033350,,,,,,,,,ok,,,fixed_15,15,1,1.000000,0.602500,-0.132700,4.540317,0.000000,0.000000,80.578859,1,1.000000,0.602500,-0.132700,4.540317,0.000000,0.000000,80.578859,,,,,,,,,90.612209,,vwap_tradable_v1,"{""below_days_min"": 65, ""breakout_recent_days"": 5, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 90, ""price_top_buffer"": 1.06, ""short_ma"": 7}"
002601,ma_base_breakout,24,0.300000,ok,,,strict_120_180,fixed_30,30,-7.071141,-7.071141,1,0.000000,-0.019800,-0.036000,-0.550000,0.000000,0.000000,1,0.000000,-0.019800,-0.036000,-0.550000,0.000000,0.000000,-7.071141,,,,,,,,,ok,,,fixed_15,15,5,0.800000,0.090180,-0.011960,7.540134,0.000000,0.000000,83.421141,3,1.000000,0.170833,0.000000,34.166667,0.000000,0.000000,86.157718,2,0.500000,-0.030800,-0.029900,-1.030100,0.000000,0.000000,3.291781,90.492282,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 6, ""long_ma"": 180, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.02, ""short_ma"": 9}"
002797,ma_base_breakout,24,0.300000,ok,,,default,fixed_5,5,-9.695768,-9.695768,1,0.000000,-0.020400,-0.020100,-1.014925,0.000000,0.000000,1,0.000000,-0.020400,-0.020100,-1.014925,0.000000,0.000000,-9.695768,,,,,,,,,ok,,,fixed_5,5,1,1.000000,0.308700,-0.021700,14.225806,0.000000,0.000000,80.578859,1,1.000000,0.308700,-0.021700,14.225806,0.000000,0.000000,80.578859,,,,,,,,,90.274627,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.03, ""short_ma"": 10}"
000959,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_20,20,-17.578414,-17.578414,3,0.000000,-0.114500,-0.153233,-0.747226,0.000000,0.000000,2,0.000000,-0.122450,-0.158850,-0.770853,0.000000,0.000000,-20.011983,1,0.000000,-0.098600,-0.142000,-0.694366,0.000000,0.000000,-22.892972,ok,,,fixed_60,60,4,1.000000,0.102600,-0.131950,0.777567,0.000000,0.000000,71.841546,3,1.000000,0.098300,-0.134333,0.731762,0.000000,0.000000,69.816527,1,1.000000,0.115500,-0.124800,0.925481,0.000000,0.000000,65.206263,89.419960,88.099235,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.68, ""maxlen_max"": 23, ""maxrun_max"": 12, ""rate_min"": 30, ""sellpct_max"": 60}"
000525,gs_pullback_confirm,24,0.300000,ok,,,default,formula_exit_or_15,15,-1.278829,-1.278829,6,0.333333,-0.055167,-0.142133,-0.388133,0.000000,0.000000,4,0.500000,-0.038725,-0.118075,-0.327970,0.000000,0.000000,6.951362,2,0.000000,-0.088050,-0.190250,-0.462812,0.000000,0.000000,-18.471778,ok,,,fixed_15,15,4,1.000000,0.177800,-0.039950,4.450563,0.000000,0.000000,87.953709,3,1.000000,0.164800,-0.039800,4.140704,0.000000,0.000000,86.157718,1,1.000000,0.216800,-0.040400,5.366337,0.000000,0.000000,80.578859,89.232538,99.050637,vwap_tradable_v1,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8200000000000001, ""maxlen_max"": 19, ""maxrun_max"": 5, ""rate_min"": 25, ""sellpct_max"": 45}"
002581,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-18.753508,-18.753508,1,0.000000,-0.039500,-0.043100,-0.916473,0.000000,0.000000,1,0.000000,-0.039500,-0.043100,-0.916473,0.000000,0.000000,-18.753508,,,,,,,,,ok,,,fixed_20,20,2,1.000000,0.200600,-0.087650,2.288648,0.500000,0.000000,70.285522,1,1.000000,0.282700,-0.009600,29.447917,0.000000,0.000000,80.578859,1,1.000000,0.118500,-0.165700,0.715148,1.000000,0.000000,54.154598,89.039030,,vwap_tradable_v1,"{""below_days_min"": 25, ""breakout_recent_days"": 8, ""long_ma"": 145, ""ma5_rising_min"": 4, ""mid_ma"": 120, ""price_top_buffer"": 1.05, ""short_ma"": 4}"
688398,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-1.081141,-1.081141,1,0.000000,-0.007400,-0.012500,-0.592000,0.000000,0.000000,1,0.000000,-0.007400,-0.012500,-0.592000,0.000000,0.000000,-1.081141,,,,,,,,,ok,,,fixed_20,20,4,1.000000,0.186400,-0.046625,3.997855,0.000000,0.000000,87.942985,3,1.000000,0.186533,-0.044200,4.220211,0.000000,0.000000,86.157718,1,1.000000,0.186000,-0.053900,3.450835,0.000000,0.000000,77.833033,89.024126,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 4, ""long_ma"": 145, ""ma5_rising_min"": 4, ""mid_ma"": 120, ""price_top_buffer"": 1.05, ""short_ma"": 10}"
600787,ma_base_breakout,24,0.300000,ok,,,strict_120_180,formula_exit_or_5,5,-8.096709,-8.096709,1,0.000000,-0.021300,-0.035200,-0.605114,0.000000,0.000000,1,0.000000,-0.021300,-0.035200,-0.605114,0.000000,0.000000,-8.096709,,,,,,,,,ok,,,fixed_30,30,1,1.000000,0.318600,-0.057000,5.589474,0.000000,0.000000,80.578859,1,1.000000,0.318600,-0.057000,5.589474,0.000000,0.000000,80.578859,,,,,,,,,88.675568,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 6, ""mid_ma"": 120, ""price_top_buffer"": 1.04, ""short_ma"": 6}"
000858,ma_base_breakout,24,0.300000,ok,,,default,fixed_5,5,-14.989480,-14.989480,4,0.000000,-0.039425,-0.023950,-1.646138,0.000000,0.000000,3,0.000000,-0.044733,-0.028767,-1.555041,0.000000,0.000000,-18.984152,1,0.000000,-0.023500,-0.009500,-2.473684,0.000000,0.000000,-18.539562,ok,,,fixed_30,30,9,0.666667,0.076833,-0.038367,2.002606,0.000000,0.000000,73.545600,6,1.000000,0.135450,-0.027600,4.907609,0.000000,0.000000,90.661837,3,0.000000,-0.040400,-0.059900,-0.674457,0.000000,0.000000,-12.414569,88.535080,6.124993,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 3, ""long_ma"": 145, ""ma5_rising_min"": 5, ""mid_ma"": 120, ""price_top_buffer"": 1.06, ""short_ma"": 9}"
301468,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_5,5,-2.272309,-2.272309,6,0.333333,-0.080200,-0.136667,-0.586829,0.000000,0.000000,4,0.500000,-0.036075,-0.111300,-0.324124,0.000000,0.000000,8.295589,2,0.000000,-0.168450,-0.187400,-0.898879,0.000000,0.000000,-20.652115,ok,,,fixed_60,60,3,1.000000,0.556767,-0.031033,17.940924,0.000000,0.000000,86.157718,2,1.000000,0.524350,-0.035400,14.812147,0.000000,0.000000,83.842282,1,1.000000,0.621600,-0.022300,27.874439,0.000000,0.000000,80.578859,88.430027,101.230974,vwap_tradable_v1,"{""ma_pull_high"": 1.03, ""ma_pull_low"": 0.8, ""maxlen_max"": 18, ""maxrun_max"": 8, ""rate_min"": 25, ""sellpct_max"": 50}"
601818,gs_pullback_confirm,24,0.300000,ok,,,default,fixed_15,15,-8.681710,-8.681710,4,0.000000,-0.037325,-0.062775,-0.594584,0.000000,0.000000,3,0.000000,-0.035033,-0.063467,-0.551996,0.000000,0.000000,-9.118928,1,0.000000,-0.044200,-0.060700,-0.728171,0.000000,0.000000,-20.161998,ok,,,fixed_30,30,7,1.000000,0.043957,-0.021114,2.081867,0.000000,0.000000,79.124485,5,1.000000,0.042060,-0.011260,3.735346,0.000000,0.000000,84.127873,2,1.000000,0.048700,-0.045750,1.064481,0.000000,0.000000,68.514687,87.806195,88.676684,vwap_tradable_v1,"{""ma_pull_high"": 1.04, ""ma_pull_low"": 0.7200000000000001, ""maxlen_max"": 12, ""maxrun_max"": 12, ""rate_min"": 30, ""sellpct_max"": 45}"
300647,gs_pullback_confirm,24,0.300000,ok,,,loose,fixed_20,20,-14.545389,-14.545389,4,0.000000,-0.103900,-0.207875,-0.499820,0.000000,0.000000,3,0.000000,-0.102467,-0.210467,-0.486855,0.000000,0.000000,-16.276555,1,0.000000,-0.108200,-0.200100,-0.540730,0.000000,0.000000,-22.124789,ok,,,fixed_30,30,4,1.000000,0.122350,-0.116600,1.049314,0.000000,0.000000,73.200279,3,1.000000,0.115700,-0.118833,0.973633,0.000000,0.000000,71.025881,1,1.000000,0.142300,-0.109900,1.294813,0.000000,0.000000,67.052926,87.745667,89.177716,vwap_tradable_v1,"{""ma_pull_high"": 1.01, ""ma_pull_low"": 0.7000000000000001, ""maxlen_max"": 13, ""maxrun_max"": 12, ""rate_min"": 50, ""sellpct_max"": 45}"
000731,ma_base_breakout,24,0.300000,ok,,,default,fixed_20,20,-6.458979,-6.458979,1,0.000000,-0.020400,-0.055500,-0.367568,0.000000,0.000000,1,0.000000,-0.020400,-0.055500,-0.367568,0.000000,0.000000,-6.458979,,,,,,,,,ok,,,fixed_30,30,5,1.000000,0.105080,-0.044440,2.364536,0.000000,0.000000,81.243823,3,1.000000,0.118067,-0.040967,2.882018,0.000000,0.000000,80.567807,2,1.000000,0.085600,-0.049650,1.724068,0.000000,0.000000,72.462625,87.702802,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 8, ""long_ma"": 180, ""ma5_rising_min"": 8, ""mid_ma"": 120, ""price_top_buffer"": 1.04, ""short_ma"": 10}"
300887,ma_base_breakout,24,0.300000,ok,,,default,formula_exit_or_5,5,-21.906304,-21.906304,1,0.000000,-0.067000,-0.134800,-0.497033,0.000000,0.000000,1,0.000000,-0.067000,-0.134800,-0.497033,0.000000,0.000000,-21.906304,,,,,,,,,ok,,,fixed_5,5,1,1.000000,0.115600,-0.120400,0.960133,0.000000,0.000000,65.379523,1,1.000000,0.115600,-0.120400,0.960133,0.000000,0.000000,65.379523,,,,,,,,,87.285828,,vwap_tradable_v1,"{""below_days_min"": 70, ""breakout_recent_days"": 6, ""long_ma"": 120, ""ma5_rising_min"": 4, ""mid_ma"": 90, ""price_top_buffer"": 1.05, ""short_ma"": 4}"
000420,gs_pullback_confirm,24,0.300000,ok,,,loose,formula_exit_or_30,30,-15.658608,-15.658608,4,0.000000,-0.133150,-0.184300,-0.722463,0.000000,0.000000,3,0.000000,-0.147167,-0.199633,-0.737185,0.000000,0.000000,-17.528206,1,0.000000,-0.091100,-0.138300,-0.658713,0.000000,0.000000,-22.714706,ok,,,fixed_60,60,4,1.000000,0.081175,-0.115725,0.701447,0.000000,0.000000,71.460946,3,1.000000,0.091100,-0.117500,0.775319,0.000000,0.000000,70.034314,1,1.000000,0.051400,-0.110400,0.465580,0.000000,0.000000,62.906757,87.119554,85.621463,vwap_tradable_v1,"{""ma_pull_high"": 0.97, ""ma_pull_low"": 0.8600000000000001, ""maxlen_max"": 23, ""maxrun_max"": 10, ""rate_min"": 40, ""sellpct_max"": 65}"
603217,ma_base_breakout,24,0.300000,ok,,,early_60_120,fixed_20,20,-22.329708,-22.329708,1,0.000000,-0.272300,-0.468100,-0.581713,0.000000,0.000000,1,0.000000,-0.272300,-0.468100,-0.581713,0.000000,0.000000,-22.329708,,,,,,,,,ok,,,fixed_20,20,1,1.000000,0.103200,-0.134400,0.767857,0.000000,0.000000,64.418145,1,1.000000,0.103200,-0.134400,0.767857,0.000000,0.000000,64.418145,,,,,,,,,86.747852,,vwap_tradable_v1,"{""below_days_min"": 30, ""breakout_recent_days"": 6, ""long_ma"": 180, ""ma5_rising_min"": 4, ""mid_ma"": 60, ""price_top_buffer"": 1.03, ""short_ma"": 10}"
002959,gs_pullback_confirm,24,0.300000,ok,,,loose,formula_exit_or_20,20,1.239844,1.239844,16,0.312500,-0.055469,-0.088462,-0.627031,0.000000,0.000000,11,0.454545,-0.040927,-0.076655,-0.533918,0.000000,0.000000,10.503135,5,0.000000,-0.087460,-0.114440,-0.764243,0.000000,0.000000,-14.400075,ok,,,fixed_30,30,4,1.000000,0.264925,-0.030650,8.643556,0.000000,0.000000,87.953709,3,1.000000,0.262200,-0.032833,7.985787,0.000000,0.000000,86.157718,1,1.000000,0.273100,-0.024100,11.331950,0.000000,0.000000,80.578859,86.713865,94.978934,vwap_tradable_v1,"{""ma_pull_high"": 1.02, ""ma_pull_low"": 0.78, ""maxlen_max"": 13, ""maxrun_max"": 12, ""rate_min"": 35, ""sellpct_max"": 50}"
002742,ma_base_breakout,24,0.300000,ok,,,default,fixed_10,10,-22.141107,-22.141107,1,0.000000,-0.064300,-0.118200,-0.543993,0.000000,0.000000,1,0.000000,-0.064300,-0.118200,-0.543993,0.000000,0.000000,-22.141107,,,,,,,,,ok,,,fixed_10,10,1,1.000000,0.050700,-0.065600,0.772866,0.000000,0.000000,64.443188,1,1.000000,0.050700,-0.065600,0.772866,0.000000,0.000000,64.443188,,,,,,,,,86.584295,,vwap_tradable_v1,"{""below_days_min"": 35, ""breakout_recent_days"": 3, ""long_ma"": 120, ""ma5_rising_min"": 10, ""mid_ma"": 60, ""price_top_buffer"": 1.04, ""short_ma"": 8}"
000560,ma_base_breakout,24,0.300000,ok,,,early_60_120,fixed_10,10,-5.987808,-5.987808,1,0.000000,-0.019800,-0.059400,-0.333333,0.000000,0.000000,1,0.000000,-0.019800,-0.059400,-0.333333,0.000000,0.000000,-5.987808,,,,,,,,,ok,,,fixed_5,5,4,0.750000,0.278575,-0.056825,4.902332,0.000000,0.000000,80.453709,3,1.000000,0.389233,-0.055967,6.954735,0.000000,0.000000,86.157718,1,0.000000,-0.053400,-0.059400,-0.898990,0.000000,0.000000,-23.916091,86.441517,,vwap_tradable_v1,"{""below_days_min"": 40, ""breakout_recent_days"": 4, ""long_ma"": 145, ""ma5_rising_min"": 7, ""mid_ma"": 120, ""price_top_buffer"": 1.04, ""short_ma"": 9}"
